CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
717773279,Existing Customer,45,M,2,High School,Married,$60K - $80K,Blue,24,6,1,3,2845.2,1545,1314.2,0.898075374,4317,74,0.688038416,0.620429199
766960677,Attrited Customer,49,F,2,Doctorate,Married,Less than $40K,Blue,51,2,1,3,2558.6,2482,767,0.840514143,1550,40,0.60381427,0.663711126
718383029,Existing Customer,33,M,2,High School,Married,$80K - $120K,Blue,37,3,1,2,23976.8,799,19749.9,0.95716442,1806,66,0.782253666,0.042652052
810350849,Existing Customer,55,M,0,Uneducated,Married,Less than $40K,Blue,36,4,3,3,11336.1,0,19927.5,0.807000247,3290,27,0.606938903,0
716394378,Attrited Customer,53,F,3,College,Single,Less than $40K,Blue,47,5,3,4,1438.3,11,1158.8,0.800822866,3850,66,0.908531558,0.019508307
721020097,Existing Customer,50,M,4,High School,Married,$80K - $120K,Gold,26,2,1,3,32522.3,1253,34516,0.836666366,8316,133,0.773808819,0.045633248
713539315,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,43,6,2,3,2122.9,1366,882,0.722057515,4251,74,0.776385909,0.342881378
710579327,Existing Customer,59,F,2,High School,Single,Less than $40K,Blue,44,2,2,1,3237.2,1397,2803.8,0.762674908,4154,61,0.599752112,0.668530923
712972395,Existing Customer,55,F,2,Graduate,Single,Unknown,Silver,42,3,1,3,14176.3,1573,34516,1.038550755,12957,57,0.689554711,0.102423638
717983251,Attrited Customer,59,F,3,High School,Single,Unknown,Blue,27,3,2,4,12672.9,0,3900.9,0.5214838,7137,69,0.869729982,0.00135611
719466255,Existing Customer,49,M,2,Unknown,Single,$120K +,Blue,35,6,1,3,12998.7,1137,14911.5,1.207290442,3480,70,0.62301091,0.283709717
813440697,Existing Customer,42,M,2,Uneducated,Unknown,$80K - $120K,Blue,41,5,2,3,6640.5,1851,10352.6,0.62982428,14206,67,0.563584886,0.106757564
710129221,Existing Customer,57,M,4,Unknown,Single,Unknown,Blue,43,6,3,2,20817.9,466,2874.5,0.669697487,1046,38,0.465906546,0.147773399
709741482,Attrited Customer,52,M,1,Uneducated,Married,$60K - $80K,Silver,28,6,3,3,13479.7,11,6544.8,0.824529002,2153,34,0.665658156,0
713357384,Attrited Customer,59,F,2,College,Married,Unknown,Blue,36,6,3,4,6310.7,15,3596.9,0.679483163,4215,69,0.52415029,0.006895741
807670971,Attrited Customer,50,F,2,Uneducated,Married,$40K - $60K,Blue,38,4,3,3,3863.9,1297,4068.5,1.731944456,2273,72,0.581309695,0.421800189
811841650,Attrited Customer,52,F,2,High School,Unknown,Less than $40K,Blue,42,5,2,4,1438.3,29,1265.1,0.786447103,4071,30,0.763360519,0.000419334
721083517,Existing Customer,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,37,4,3,4,1685.5,1974,1433,0.774048512,2465,68,0.830463003,0.796746613
719700713,Existing Customer,60,M,3,Unknown,Single,$120K +,Blue,27,5,3,3,8515.7,1142,6574.5,1.009403667,3747,68,0.757249546,0.131825094
719544210,Existing Customer,54,M,4,Uneducated,Single,$40K - $60K,Blue,18,5,2,1,2549.3,1365,13017.7,0.684114649,4605,67,0.761936038,0.466419516
714047084,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,39,2,2,1,2053.4,1786,709,0.798607561,7238,83,0.801796318,0.682696858
786847311,Existing Customer,48,M,3,Graduate,Single,Less than $40K,Blue,44,5,1,3,2074.4,1569,3574,0.817269409,4944,85,0.811096321,0.635700853
712435460,Existing Customer,46,M,3,High School,Married,Unknown,Silver,36,6,3,3,18284,1431,10996.4,0.834379718,1764,78,0.527623103,0.047715478
805116372,Existing Customer,49,M,2,High School,Married,Unknown,Silver,40,2,1,3,11088.9,2051,25498.9,0.93992009,4618,68,0.612699287,0.031825399
720262827,Attrited Customer,48,M,2,High School,Single,Less than $40K,Blue,36,5,3,3,20882.2,1797,33232.7,0.797882231,2244,53,0.569557245,0.12869862
806832678,Attrited Customer,55,M,1,High School,Single,Less than $40K,Blue,48,5,3,4,6853.8,13,5733.2,0.537172371,1531,67,0.427169808,0
710963860,Existing Customer,59,F,3,College,Divorced,Less than $40K,Blue,38,2,3,3,2299.6,1172,940,0.742431873,4593,61,0.715944819,0.627269903
800244211,Existing Customer,31,M,2,High School,Single,$80K - $120K,Blue,28,3,2,3,4251.4,1900,13700.6,0.70581361,1625,26,0.54627745,0.084697282
711788951,Existing Customer,49,M,3,Uneducated,Unknown,Unknown,Blue,35,4,2,3,19517.6,2189,13638.8,0.739689796,1246,77,0.236101231,0.051530521
711591158,Existing Customer,48,M,4,Unknown,Divorced,$60K - $80K,Blue,36,3,3,3,2606.3,1965,8720.9,1.019315026,3388,80,1.049683383,0.495105912
803443032,Existing Customer,48,F,5,High School,Married,Unknown,Blue,30,4,3,3,6210.6,1580,3350.5,1.163335244,3637,84,0.639098035,0.137877233
712403875,Attrited Customer,47,F,4,Graduate,Married,Less than $40K,Blue,31,4,2,3,1858.2,0,3177.9,0.705126353,2301,29,0.642065377,0
719550358,Existing Customer,49,M,2,High School,Single,Unknown,Gold,36,4,3,3,31157.6,1545,33912.6,0.713104075,7415,126,0.512367219,0.087256491
782701698,Attrited Customer,56,F,0,High School,Married,$60K - $80K,Blue,32,3,3,6,3419.3,1141,4296.4,0.736475619,1275,70,0.699912155,0.330075831
718683083,Existing Customer,61,M,1,Graduate,Single,$80K - $120K,Blue,29,5,3,5,17251.2,1611,12193.7,1.15124851,1385,41,0.51123334,0.545947774
710865277,Existing Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,36,3,3,2,3573.4,1731,5659.1,0.689160466,972,82,0.566018903,0.427363766
820576637,Attrited Customer,41,F,4,Graduate,Married,Unknown,Gold,35,5,3,3,32614.2,1089,34432.6,0.843691212,7689,91,0.568993589,0.047429032
715002276,Existing Customer,50,M,0,Uneducated,Married,$60K - $80K,Blue,47,4,3,3,16198.3,1265,17864.6,0.732335599,3405,82,0.792286216,0.094435108
720283718,Existing Customer,36,M,4,High School,Unknown,$40K - $60K,Blue,39,4,2,1,2431.4,2209,874.9,0.816917164,4547,83,1.185402924,0.490585211
718821720,Existing Customer,37,F,0,Uneducated,Married,$40K - $60K,Blue,39,6,1,1,1954.3,2305,559,0.854336097,4501,27,0.731005212,0.669974257
825867760,Existing Customer,54,M,1,Uneducated,Single,$40K - $60K,Blue,46,4,1,3,2914.9,9,1704.5,0.978146919,4194,37,0.681752429,0
719326720,Existing Customer,53,M,3,College,Unknown,$80K - $120K,Blue,26,2,3,3,1869,1454,9284,1.013944818,2422,94,0.645888029,0.424078871
822704304,Existing Customer,51,M,4,High School,Married,$60K - $80K,Blue,40,6,3,3,3923.2,0,5149.3,0.858556174,3484,65,1.136420255,0
822729909,Existing Customer,54,M,3,High School,Divorced,$80K - $120K,Silver,36,2,1,2,32581.4,1670,34516,0.721876531,14662,125,0.702577633,0.067887713
711931801,Attrited Customer,38,F,4,Unknown,Married,Unknown,Blue,34,3,3,4,1899.7,16,972.1,0.784419279,1405,43,0.431327614,0.002700003
818135302,Existing Customer,57,F,2,Post-Graduate,Married,$120K +,Blue,46,4,6,3,20452.3,1275,16742.9,0.805414997,3911,37,0.612955161,0.070199476
713585661,Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,36,3,3,2,2147.2,0,3754.3,0.93067621,1258,41,0.365804334,0.001455886
721292421,Existing Customer,52,M,3,Graduate,Single,$120K +,Blue,38,4,1,4,10998.9,1088,19610.6,0.663605641,1143,33,0.615624028,0.146631648
711639591,Attrited Customer,50,F,2,High School,Single,Less than $40K,Silver,47,2,2,2,6379.4,0,19523.2,0.780785423,3671,124,0.6645538,0.003915712
719848335,Existing Customer,44,M,2,High School,Married,$60K - $80K,Blue,36,5,3,2,15710.2,1207,34516,1.36898184,4715,47,0.670210102,0.219982981
753414822,Existing Customer,46,M,2,Post-Graduate,Married,$40K - $60K,Blue,40,2,2,1,2817.9,2066,1200.8,0.676307919,4733,91,0.82214777,0.713453755
712003302,Existing Customer,58,F,3,Uneducated,Unknown,Less than $40K,Blue,28,2,3,3,4827.3,1450,3454.5,0.87375253,7479,74,0.635804339,0.558347222
713941924,Existing Customer,54,M,1,Graduate,Single,$60K - $80K,Blue,36,3,1,3,10136.2,1140,25419.8,1.182315003,1361,66,1.029842699,0.05951764
711296055,Attrited Customer,50,F,5,Graduate,Married,Less than $40K,Blue,42,4,3,3,1449.5,0,1208,0.597390537,2262,45,0.497773521,0.011593394
775762655,Existing Customer,33,M,5,Unknown,Unknown,Less than $40K,Blue,26,5,2,2,2813,1863,1160.4,0.602207955,4587,99,0.840255578,0.67193113
766499043,Existing Customer,36,F,2,High School,Married,$40K - $60K,Blue,25,3,3,2,10478.3,1603,13692.4,0.780998709,1895,37,0.439430832,0.206908472
718934556,Existing Customer,47,F,2,Unknown,Married,Unknown,Blue,41,5,3,3,7490.5,1652,4454.4,0.762404097,3544,28,0.571611102,0
714482767,Existing Customer,56,M,2,High School,Unknown,Unknown,Blue,36,6,1,2,15006.1,2462,11375.4,0.818798929,1606,32,0.881344901,0.067909594
715384255,Existing Customer,57,F,0,Graduate,Married,$40K - $60K,Blue,29,4,2,3,2756.5,24,3054.9,0.826447356,2313,78,0.768774237,0
748996927,Existing Customer,38,M,3,College,Divorced,$80K - $120K,Silver,44,1,2,2,11328.9,1271,30233.5,0.758669319,8983,115,1.314674366,0.031946394
709322182,Existing Customer,50,F,3,High School,Divorced,Less than $40K,Blue,41,6,1,1,1585.5,28,1299.6,0.850249976,5071,76,0.862207319,0.522713293
720516051,Existing Customer,53,M,3,Graduate,Married,$60K - $80K,Blue,30,4,2,4,4540,1138,1429.6,0.766139873,3744,69,0.523631915,0.448403934
826446171,Existing Customer,53,M,3,High School,Divorced,$60K - $80K,Blue,34,5,1,0,14211.4,1441,25610.6,0.685391775,830,24,1.179620315,0.064907698
711262931,Existing Customer,51,M,3,Uneducated,Single,$80K - $120K,Gold,36,1,2,3,32100.3,1250,18723.4,0.744708622,7194,101,0.688387241,0.053695736
771394647,Existing Customer,31,F,4,High School,Married,$40K - $60K,Blue,42,3,3,2,2209.6,2083,2625.6,0.910629275,4339,42,0.759206123,0.660614893
823250609,Existing Customer,67,F,4,Graduate,Married,Unknown,Blue,36,4,3,3,4023.3,2517,15789.9,0.722380875,1287,22,0.727636542,0.303659318
719461455,Existing Customer,28,M,2,College,Married,$60K - $80K,Blue,37,4,3,1,5574.2,763,5148.5,0.659113511,4144,93,0.787387103,0.193816687
719728583,Existing Customer,44,M,5,College,Married,Less than $40K,Blue,33,4,3,3,2479.1,948,2172.6,0.789947808,4691,84,0.801451994,0.710307141
712995195,Existing Customer,35,M,4,Uneducated,Divorced,Less than $40K,Blue,42,6,3,4,10507.7,1372,8846.2,1.314470951,2134,47,0.539613548,0.389630324
711915078,Existing Customer,48,M,3,Unknown,Single,Unknown,Blue,40,3,3,6,7547.2,10,3091.6,0.746024555,1613,37,0.577607004,0.005580472
719309469,Existing Customer,52,F,3,Unknown,Unknown,Less than $40K,Blue,42,2,3,1,2210.4,1712,3000.9,0.833200215,3833,74,0.776289303,0.59868043
760267176,Attrited Customer,50,F,3,High School,Unknown,$60K - $80K,Blue,42,2,3,3,2534.9,2517,1453,0.73277501,4519,84,0.648187637,0.8036858
708765943,Attrited Customer,48,F,2,Graduate,Married,Less than $40K,Blue,33,3,3,3,1605.3,10,1750,0.544798418,869,38,0.36891663,0
712725340,Existing Customer,55,F,2,Doctorate,Unknown,$40K - $60K,Blue,39,1,2,1,2083,2456,907.8,0.940237913,4408,71,0.759894683,0.720944086
719944297,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Blue,33,3,1,4,11470.9,704,5714.9,0.813202888,1008,46,0.573547592,0.136435299
825493661,Existing Customer,55,F,3,Unknown,Unknown,Unknown,Blue,31,3,1,3,15341.9,1186,5850.9,0.690969277,1673,35,0.864501852,0.111381151
803111988,Attrited Customer,56,F,4,Uneducated,Married,Less than $40K,Blue,42,5,4,4,8990.9,18,7351.2,0.76528687,3858,63,0.498045905,0.007190636
714165765,Existing Customer,47,F,4,College,Divorced,Less than $40K,Blue,43,4,3,4,4427.6,607,1602.2,0.852570502,4274,79,0.878744091,0.749131741
719227872,Existing Customer,59,F,5,College,Married,Less than $40K,Blue,38,3,3,3,2920.7,1926,17414.6,0.802249315,1070,63,0.750501539,0.19329027
713209610,Existing Customer,54,F,0,Graduate,Married,$40K - $60K,Blue,25,4,3,4,7742.6,2463,13480.5,1.111732371,1578,23,0.585865002,0.257437508
813999147,Attrited Customer,56,F,0,Unknown,Married,Less than $40K,Blue,28,6,1,4,11038.1,22,3007.2,0.703075219,1432,30,0.780072862,0
711722484,Existing Customer,54,F,3,College,Married,Less than $40K,Blue,48,5,1,3,1680.6,0,17617.2,0.712682305,4923,44,0.884675546,0.526003557
764648186,Existing Customer,40,F,5,High School,Married,$40K - $60K,Blue,13,4,1,3,1783.5,1958,609.2,0.71062875,3378,77,0.638010902,0.57489056
720866862,Existing Customer,43,F,2,High School,Married,Unknown,Blue,38,4,1,1,2152.2,1853,648.5,0.619955825,2129,53,0.665860121,0.782703754
720146518,Existing Customer,58,F,2,College,Single,Less than $40K,Blue,44,5,3,2,5371.9,2035,7551.9,0.737138312,1995,80,0.676470269,0.162650599
715479447,Existing Customer,54,M,0,Graduate,Single,$80K - $120K,Blue,31,4,1,1,5690.4,1330,1488.2,0.790996573,15298,88,0.626978437,0.430511232
711449427,Existing Customer,39,F,2,Unknown,Single,Less than $40K,Blue,36,4,2,3,2115.9,10,1544,0.983656684,4952,65,0.773809566,0.632529148
718957720,Existing Customer,40,F,0,High School,Married,$40K - $60K,Blue,38,6,1,3,9192.3,1441,1766,0.815702111,4336,93,0.715961233,0.26737898
828343083,Existing Customer,52,M,2,High School,Single,$60K - $80K,Silver,38,2,2,3,32801.6,1251,34516,0.806041514,14912,115,0.760115559,0.032548244
778974198,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,36,3,1,3,8638.5,1764,20223.1,0.529860682,559,23,0.75922348,0.149917348
720855463,Existing Customer,45,M,5,Post-Graduate,Married,$80K - $120K,Gold,42,5,3,3,15932.1,1,17170.5,1.019967606,8778,71,0.543490199,0
718620467,Existing Customer,46,F,2,Uneducated,Unknown,Less than $40K,Silver,28,2,2,4,1947.4,2061,1728.8,0.751530982,4348,87,0.939318096,0
715443253,Existing Customer,56,M,2,Uneducated,Single,$60K - $80K,Blue,36,3,3,3,16008.4,1499,34516,0.854091943,1127,31,0.663066539,0.036289548
803883517,Existing Customer,49,M,1,High School,Unknown,$80K - $120K,Blue,36,1,1,3,6830.8,2129,16296.6,0.752747926,4052,88,0.756760797,0.193054318
720383706,Existing Customer,56,F,3,High School,Married,$40K - $60K,Blue,40,2,3,3,5570.2,1674,7865.1,0.708700713,4638,115,0.739336443,0.178723934
759072488,Existing Customer,39,F,0,Unknown,Married,Less than $40K,Blue,32,6,3,1,2285.1,1531,529.6,0.691286821,4241,81,0.862300214,0.834869429
719492147,Existing Customer,31,M,3,Unknown,Married,Unknown,Blue,39,5,2,1,1570.7,1569,1484.2,0.83020818,3687,80,0.637762946,0.427866174
716163248,Existing Customer,47,M,2,College,Divorced,$40K - $60K,Blue,17,4,2,1,2088.4,1433,793.1,0.782640638,4621,90,0.725420757,0.479445667
710312505,Existing Customer,55,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,6,2,4041.9,3,4190.8,0.680320619,1783,41,0.685020331,0.001091805
720008054,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,45,1,4,3,15031.7,1723,11033,0.64817105,4516,88,0.541655332,0.706797616
716442846,Attrited Customer,65,F,0,Doctorate,Married,Less than $40K,Blue,26,3,2,2,10281.2,0,655.1,1.058015312,1096,39,0.628134859,0.000606471
719944640,Existing Customer,51,F,1,Uneducated,Married,$40K - $60K,Blue,38,4,3,1,2630.5,1290,2676.6,0.857223568,3894,71,0.864918889,0.266590424
818576923,Existing Customer,48,M,0,Uneducated,Single,$40K - $60K,Blue,36,2,2,2,2149,2145,3601.6,0.56762342,4418,83,0.624280204,0.700116604
714278136,Existing Customer,57,M,5,Doctorate,Married,Less than $40K,Blue,44,3,1,1,2855.2,1216,960.8,0.962905753,4141,83,0.791403634,0.536489926
711073685,Attrited Customer,62,F,3,College,Married,Unknown,Blue,38,6,3,0,2480.6,2260,432.1,0.757364101,1103,31,0.479588465,0.814099322
810183728,Existing Customer,53,F,1,College,Married,Unknown,Blue,48,5,1,3,20265.5,1564,20812.5,0.788486388,14220,89,0.76058385,0.218511821
722528154,Existing Customer,48,M,3,Uneducated,Unknown,$40K - $60K,Blue,46,6,3,4,1664.6,1548,1076.9,1.066237554,4574,80,0.672281986,0.703273861
711729389,Existing Customer,59,M,3,Unknown,Married,Less than $40K,Blue,36,6,2,1,3101.3,1098,2771.1,0.820827117,4361,86,1.059197018,0.509202298
709780300,Existing Customer,36,M,2,Unknown,Divorced,$60K - $80K,Blue,31,2,2,1,7379.9,938,14875.1,0.724115715,5107,131,0.565408636,0.681269566
712212376,Attrited Customer,47,F,2,High School,Married,Unknown,Blue,44,4,3,4,4980.4,36,7344.9,0.340202154,1690,45,0.298134238,0.009099548
828310305,Existing Customer,56,M,2,High School,Divorced,Unknown,Blue,36,5,3,5,15749.9,2019,12324.2,0.966927312,1352,39,0.505078496,0.044197818
812754132,Attrited Customer,53,F,1,Graduate,Married,Less than $40K,Silver,30,4,3,4,14095,28,18462.5,0.789338148,8375,66,0.909145926,0
712094501,Existing Customer,60,M,2,Uneducated,Divorced,Less than $40K,Blue,38,6,3,2,2794.4,1563,5068.5,0.679223117,4121,90,0.718016458,0.722038562
781907225,Existing Customer,45,M,3,Doctorate,Married,$40K - $60K,Blue,40,4,5,3,2440.8,2428,1391.7,0.680960262,4013,78,0.714292024,0.815471593
710290811,Attrited Customer,42,F,3,High School,Married,Less than $40K,Silver,46,1,3,4,23014.2,30,14947.5,0.852071337,4003,81,0.772461679,0
822769802,Existing Customer,48,M,2,High School,Single,$40K - $60K,Blue,39,4,2,3,18521,1921,14616.2,0.957122997,4353,44,0.532303897,0.048430454
813236743,Existing Customer,46,M,3,High School,Unknown,$80K - $120K,Blue,30,5,1,3,5349.3,1730,1920.2,0.61259896,3943,27,0.58200934,0.156494243
719831116,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,26,5,1,1,3223.3,2002,1439.2,0.898091684,2077,69,0.619479112,0.477287789
710396168,Attrited Customer,32,F,0,Graduate,Married,$40K - $60K,Blue,41,4,3,4,5199,0,14620.2,1.114401047,1104,32,0.616711811,0.001974995
816418829,Existing Customer,39,M,1,High School,Divorced,$120K +,Gold,50,1,3,2,33559.9,2091,26221,0.765283379,14458,74,0.684944334,0.026893775
710688491,Existing Customer,49,M,2,Doctorate,Married,Less than $40K,Blue,22,5,2,1,2788.7,1608,1767.5,0.747116153,3886,75,0.79320533,0.613480115
797548372,Existing Customer,58,M,2,Graduate,Unknown,$80K - $120K,Blue,42,4,3,2,13380.3,1103,3744,0.487625299,3140,83,0.923251919,0.564044483
719504627,Existing Customer,41,M,4,High School,Married,$80K - $120K,Blue,36,4,1,3,15681.4,1728,7127.1,0.560645109,1086,42,0.568875747,0.116723946
720260652,Existing Customer,44,F,4,Unknown,Unknown,Less than $40K,Silver,36,2,2,3,18128.6,1401,16060.3,0.855085499,8356,79,0.664715572,0.052927685
711956570,Existing Customer,60,M,0,Unknown,Married,$60K - $80K,Blue,32,3,3,2,5201.3,1601,7504.2,0.829451662,3966,66,1.053912939,0.245253305
754591102,Existing Customer,57,F,1,Graduate,Married,Less than $40K,Blue,32,5,2,3,5660.8,0,4446.7,0.739918197,3486,62,0.541634114,0.001111095
709171450,Existing Customer,47,M,2,Graduate,Single,$80K - $120K,Blue,28,2,1,1,4958.2,989,11541.2,0.839321306,1324,71,0.624222394,0.065575884
820008333,Existing Customer,49,M,5,Unknown,Single,$60K - $80K,Blue,42,5,4,4,8198.1,1840,4237.8,0.792172952,3655,67,0.898442636,0.001697917
818203880,Existing Customer,39,M,5,Uneducated,Married,$40K - $60K,Silver,29,3,1,3,9847.9,0,11475.8,0.638852666,1114,32,0.260299967,0
712896405,Existing Customer,47,F,3,Post-Graduate,Unknown,Less than $40K,Blue,38,4,2,2,2505.1,1018,1275.7,0.788929425,4915,75,0.812162725,0.717528351
714526338,Existing Customer,46,M,2,College,Married,$40K - $60K,Blue,29,3,1,3,2339.4,1883,4767.8,0.725424625,4304,48,0.762544991,0.187585942
756654458,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,24,6,2,3,3287.4,1549,1270.9,0.801762791,4745,83,0.810789241,0.473027297
710903910,Existing Customer,47,M,3,Post-Graduate,Married,$80K - $120K,Silver,27,1,3,3,20095.8,1519,34516,0.773576227,14451,123,0.518036438,0.055316557
720357268,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,39,5,4,3,3434,1610,1342.6,0.766857159,4324,75,0.770246968,0.641779237
716295374,Attrited Customer,53,F,2,Uneducated,Married,$40K - $60K,Blue,44,2,3,3,2518.8,0,1715.4,0.641379367,1577,52,0.350855055,0
818821342,Attrited Customer,50,F,0,Uneducated,Married,$40K - $60K,Platinum,56,5,3,4,34516,0,34516,1.042079413,8648,73,0.634107075,0
817114453,Existing Customer,53,M,3,Unknown,Single,$80K - $120K,Blue,32,4,3,3,10256.6,1017,11671.7,0.701969911,4352,70,0.593420509,0.065217059
768749699,Existing Customer,47,F,1,Uneducated,Married,Unknown,Blue,39,2,3,3,3488.1,2517,12965.3,0.596632109,4460,83,0.906707606,0.198778253
802612228,Existing Customer,51,M,1,Uneducated,Single,Less than $40K,Blue,38,6,2,1,2308.6,1468,797.9,0.8256758,4365,62,0.694558761,0.551572218
721065263,Existing Customer,67,M,1,Post-Graduate,Single,Unknown,Blue,36,4,3,3,5829.8,1626,15890.8,0.832933391,1170,24,0.408557452,0.179419177
720475196,Existing Customer,51,F,3,Unknown,Married,$40K - $60K,Blue,42,4,4,2,2054.6,2485,992,0.999338991,3974,79,0.829976679,0.692321898
825594986,Existing Customer,46,F,3,Post-Graduate,Single,$40K - $60K,Blue,30,5,2,2,3536.9,1017,1656.7,0.848980891,3763,85,0.533044145,0.745637285
717687797,Existing Customer,48,F,3,Uneducated,Divorced,$80K - $120K,Blue,39,5,1,3,4868,2418,13065.5,0.573726419,1815,30,0.618671827,0.082953671
710943122,Attrited Customer,45,F,1,Doctorate,Married,Less than $40K,Blue,29,2,3,3,5327.4,2467,2885.8,0.847727112,2175,50,0.281749657,0.003195783
808346070,Existing Customer,58,M,2,Unknown,Single,$40K - $60K,Silver,45,4,3,3,16159.4,1541,22267.8,0.869531689,13936,95,0.693672602,0.107580063
720637236,Existing Customer,39,F,3,High School,Married,Less than $40K,Blue,38,6,3,1,2332.5,709,1089.1,0.949348462,4325,79,0.921338127,0.718644612
